scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.05,2024,52,0.07762423919166217,0.06029193451295642,0.7880609545792553,11.857178078421255
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.05,2025,51,0.683294357943355,0.06355584507282645,0.8337922156888902,9.14882575858306
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.1,2020,46,0.13026478841897382,0.06437712094963535,0.927696687400963,3.445048462172883
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.1,2021,52,0.3861179349983235,0.07084368032830625,0.9033425287898756,5.218143533862498
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.1,2022,50,0.1398548658411949,0.07164196081007666,0.9176644659235574,4.235079621798274
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.1,2023,50,0.07375221619543137,0.07307602285828058,0.9200751937114454,4.126306945065686
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.1,2024,52,0.07360457987492075,0.07046238243212291,0.8890411668435871,6.030060526373502
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.1,2025,51,0.7223252887234743,0.06892215834146612,0.8951102168664588,5.600685796259229
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.2,2020,46,0.127524908881264,0.06842529257771127,0.9682002817297749,1.4949418610948366
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.2,2021,52,0.3997037123416045,0.07781172938381652,0.9566987312923276,2.307921437213072
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.2,2022,50,0.1369241028812016,0.07766265472612652,0.965066244059348,1.7840070205620546
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.2,2023,50,0.0903123613336303,0.0798929257192984,0.9783413117647229,1.1035567929016858
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.2,2024,52,0.06900026876241694,0.07583580906883339,0.9300435512515459,3.713812154311537
p_l20_s3_b3_e1_n100_tc50_buf2,300000000,0.2,2025,51,0.7178783892706135,0.06998393515603091,0.9070819116886071,4.926433726978832
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.05,2020,46,0.12580743449968046,0.05072894048963991,0.7201642134553896,13.985897152921131
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.05,2021,52,0.32142689802701674,0.053884849225317895,0.706765073363849,15.91257436484944
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.05,2022,50,0.09222618605738764,0.05166691478854187,0.6697519535973941,17.470345800349182
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.05,2023,50,0.025055268565705946,0.051437493780485885,0.6365779283415721,20.148160731958512
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.05,2024,52,0.049215255498099575,0.05432682479099499,0.6741233361555866,18.693782450138258
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.05,2025,51,0.5995668290274709,0.0594440023515782,0.7400747756517507,14.760539322175783
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.1,2020,46,0.13202189096813477,0.06315728896708674,0.8563604195500425,7.004576825032497
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.1,2021,52,0.35510006830739127,0.0684149174622603,0.8350542033604527,8.957025134141027
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.1,2022,50,0.11842872708363861,0.06891667239606998,0.8374190828587881,8.448591242454802
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.1,2023,50,0.04761501980892868,0.06930383612333436,0.8210551902514315,9.459197412864325
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.1,2024,52,0.07693051615725177,0.06910024212806,0.8221295668251455,9.878478587626585
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.1,2025,51,0.6925735406799627,0.07119064495607597,0.8573248315725135,7.772487200169231
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.2,2020,46,0.12245866559612639,0.07219817201005621,0.9445472668523669,2.624477998022378
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.2,2021,52,0.38279036176795356,0.08015910713330678,0.9217016450940092,4.215276114275605
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.2,2022,50,0.13272766230572808,0.08146950526890273,0.9365059393675372,3.259081943873995
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.2,2023,50,0.07113155557514461,0.08368764002490835,0.9441109770705913,2.870197341808999
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.2,2024,52,0.06382203453762547,0.07953390881741601,0.9046124266775393,5.145103456120196
p_l20_s3_b3_e1_n100_tc50_buf2,500000000,0.2,2025,51,0.7051391195659922,0.07569519460812581,0.9014381753889718,5.244821906658745
p_l20_s3_b3_e1_n120_tc50_buf2,100000000,0.05,2020,46,0.12112356174119276,0.05730960830488525,0.9653036332459299,1.6332294029313856
p_l20_s3_b3_e1_n120_tc50_buf2,100000000,0.05,2021,52,0.43951872464445807,0.06416898098861623,0.9521816106192265,2.549217763968098
