scenario,description,max_turnover,buffer_multiplier,date,signal_date,next_date,return,num_stocks,turnover,baseline_overlap,retained_old_count,retained_outside_candidate_count,selected_codes,avg_similarity,median_similarity,avg_rank,missing_similarity_count
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2021-11-15,2021-11-12,2021-11-22,0.04291377367100629,50,0.2,0.38,40,31,"['300816.SZ', '603158.SH', '300680.SZ', '002733.SZ', '002623.SZ', '600525.SH', '300258.SZ', '688138.SH', '300787.SZ', '600537.SH', '603212.SH', '300068.SZ', '688020.SH', '601500.SH', '601700.SH', '002851.SZ', '603390.SH', '603728.SH', '300651.SZ', '002962.SZ', '000788.SZ', '300686.SZ', '603519.SH', '002515.SZ', '002478.SZ', '300360.SZ', '300423.SZ', '601218.SH', '000922.SZ', '600590.SH', '000923.SZ', '600475.SH', '600792.SH', '000049.SZ', '000407.SZ', '600508.SH', '000601.SZ', '000600.SZ', '002479.SZ', '000531.SZ', '603530.SH', '300617.SZ', '603809.SH', '300776.SZ', '002276.SZ', '300805.SZ', '603197.SH', '300822.SZ', '300438.SZ', '300533.SZ']",0.28528934896482905,0.27772511848341236,10.0,31
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2021-11-22,2021-11-19,2021-11-29,0.017846270903345215,50,0.2,0.46,40,27,"['300680.SZ', '603158.SH', '603809.SH', '300617.SZ', '300360.SZ', '603197.SH', '300822.SZ', '688138.SH', '300787.SZ', '300776.SZ', '300438.SZ', '603728.SH', '603212.SH', '300816.SZ', '002733.SZ', '002623.SZ', '600525.SH', '300258.SZ', '600537.SH', '300068.SZ', '688020.SH', '601500.SH', '601700.SH', '002851.SZ', '603390.SH', '300651.SZ', '002962.SZ', '000788.SZ', '300686.SZ', '603519.SH', '002515.SZ', '002478.SZ', '300423.SZ', '601218.SH', '000922.SZ', '600590.SH', '000923.SZ', '600475.SH', '600792.SH', '000049.SZ', '300428.SZ', '603166.SH', '600841.SH', '300825.SZ', '300842.SZ', '600207.SH', '300693.SZ', '002664.SZ', '002578.SZ', '300569.SZ']",0.2587963944856839,0.2570731707317073,13.956521739130435,27
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2021-11-29,2021-11-26,2021-12-06,-0.02302017684311146,50,0.2,0.62,40,18,"['300816.SZ', '300428.SZ', '300680.SZ', '603158.SH', '603166.SH', '603809.SH', '300825.SZ', '300822.SZ', '002664.SZ', '688138.SH', '603197.SH', '002623.SZ', '300360.SZ', '002733.SZ', '688020.SH', '300617.SZ', '600207.SH', '300693.SZ', '300842.SZ', '300776.SZ', '603728.SH', '300438.SZ', '300787.SZ', '603212.SH', '600525.SH', '300258.SZ', '600537.SH', '300068.SZ', '601500.SH', '601700.SH', '002851.SZ', '603390.SH', '300651.SZ', '002962.SZ', '000788.SZ', '300686.SZ', '603519.SH', '002515.SZ', '002478.SZ', '300423.SZ', '002284.SZ', '600523.SH', '002947.SZ', '002283.SZ', '002937.SZ', '300793.SZ', '603306.SH', '300701.SZ', '603348.SH', '600933.SH']",0.2507921511627907,0.24232558139534882,18.875,18
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2021-12-06,2021-12-03,2021-12-13,0.011995160135582541,50,0.2,0.4,40,30,"['300680.SZ', '603166.SH', '603809.SH', '300428.SZ', '002283.SZ', '600207.SH', '600525.SH', '002623.SZ', '002733.SZ', '300793.SZ', '300816.SZ', '603158.SH', '300825.SZ', '300822.SZ', '002664.SZ', '688138.SH', '603197.SH', '300360.SZ', '688020.SH', '300617.SZ', '300693.SZ', '300842.SZ', '300776.SZ', '603728.SH', '300438.SZ', '300787.SZ', '603212.SH', '300258.SZ', '600537.SH', '300068.SZ', '601500.SH', '601700.SH', '002851.SZ', '603390.SH', '300651.SZ', '002962.SZ', '000788.SZ', '300686.SZ', '603519.SH', '002515.SZ', '600081.SH', '600327.SH', '000903.SZ', '603013.SH', '000550.SZ', '603766.SH', '600006.SH', '002712.SZ', '000962.SZ', '000581.SZ']",0.30894345238095244,0.3122023809523809,12.75,30
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2021-12-13,2021-12-10,2021-12-20,-0.010919638420052075,50,0.2,0.28,40,36,"['600327.SH', '000550.SZ', '603766.SH', '002712.SZ', '300680.SZ', '603166.SH', '603809.SH', '300428.SZ', '002283.SZ', '600207.SH', '600525.SH', '002733.SZ', '300793.SZ', '300816.SZ', '603158.SH', '300825.SZ', '300822.SZ', '002664.SZ', '688138.SH', '603197.SH', '300360.SZ', '688020.SH', '300617.SZ', '300693.SZ', '300842.SZ', '300776.SZ', '603728.SH', '300438.SZ', '300787.SZ', '603212.SH', '300258.SZ', '600537.SH', '300068.SZ', '601500.SH', '601700.SH', '002851.SZ', '603390.SH', '300651.SZ', '002962.SZ', '000788.SZ', '600469.SH', '600960.SH', '300391.SZ', '600480.SH', '603016.SH', '600475.SH', '603988.SH', '601999.SH', '000951.SZ', '600551.SH']",0.334077380952381,0.33013888888888887,7.5,36
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2021-12-20,2021-12-17,2021-12-27,-0.0048684800894681565,50,0.2,0.26,40,37,"['600469.SH', '600960.SH', '300391.SZ', '600327.SH', '000550.SZ', '603766.SH', '002712.SZ', '300680.SZ', '603166.SH', '603809.SH', '300428.SZ', '002283.SZ', '600207.SH', '600525.SH', '002733.SZ', '300793.SZ', '300816.SZ', '603158.SH', '300825.SZ', '300822.SZ', '002664.SZ', '688138.SH', '603197.SH', '300360.SZ', '688020.SH', '300617.SZ', '300693.SZ', '300842.SZ', '300776.SZ', '603728.SH', '300438.SZ', '300787.SZ', '603212.SH', '300258.SZ', '600537.SH', '300068.SZ', '601500.SH', '601700.SH', '002851.SZ', '603390.SH', '002703.SZ', '000957.SZ', '600686.SH', '002510.SZ', '002355.SZ', '000700.SZ', '002101.SZ', '600335.SH', '002343.SZ', '000526.SZ']",0.3402483343428226,0.356496062992126,7.0,37
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2021-12-27,2021-12-24,2022-01-04,0.028749327447470555,50,0.2,0.4,40,30,"['600960.SH', '002355.SZ', '002510.SZ', '600686.SH', '000700.SZ', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '603766.SH', '002712.SZ', '300680.SZ', '603166.SH', '603809.SH', '300428.SZ', '002283.SZ', '600207.SH', '002733.SZ', '300793.SZ', '300816.SZ', '603158.SH', '300825.SZ', '300822.SZ', '002664.SZ', '688138.SH', '603197.SH', '300360.SZ', '688020.SH', '300617.SZ', '300693.SZ', '300842.SZ', '300776.SZ', '603728.SH', '300438.SZ', '300787.SZ', '603212.SH', '603787.SH', '002590.SZ', '000903.SZ', '000572.SZ', '002085.SZ', '300785.SZ', '002951.SZ', '300043.SZ', '605108.SH', '002502.SZ']",0.3276957831325301,0.326706827309237,10.5,30
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-01-04,2021-12-31,2022-01-10,-0.021643883646044727,50,0.2,0.22,40,38,"['002590.SZ', '000700.SZ', '600960.SH', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '603766.SH', '002712.SZ', '300680.SZ', '603166.SH', '603809.SH', '300428.SZ', '002283.SZ', '600207.SH', '002733.SZ', '300793.SZ', '300816.SZ', '603158.SH', '300825.SZ', '300822.SZ', '002664.SZ', '688138.SH', '603197.SH', '300360.SZ', '688020.SH', '300617.SZ', '300693.SZ', '300842.SZ', '300776.SZ', '603728.SH', '300438.SZ', '300787.SZ', '002491.SZ', '600267.SH', '002095.SZ', '002661.SZ', '000905.SZ', '603123.SH', '600180.SH', '002100.SZ', '600939.SH', '002322.SZ']",0.19044540229885057,0.31824712643678166,60.55555555555556,32
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-01-10,2022-01-07,2022-01-17,0.013574648397829032,50,0.2,0.24,40,35,"['600939.SH', '002661.SZ', '000905.SZ', '002322.SZ', '600180.SH', '002590.SZ', '000700.SZ', '600960.SH', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '603766.SH', '002712.SZ', '300680.SZ', '603166.SH', '603809.SH', '300428.SZ', '002283.SZ', '600207.SH', '002733.SZ', '300793.SZ', '300816.SZ', '603158.SH', '300825.SZ', '300822.SZ', '002664.SZ', '688138.SH', '603197.SH', '300360.SZ', '688020.SH', '300617.SZ', '300693.SZ', '002761.SZ', '600133.SH', '002062.SZ', '002542.SZ', '600512.SH', '000498.SZ', '601789.SH', '600284.SH', '603458.SH', '600502.SH']",0.31357630008525145,0.3623721227621485,18.066666666666666,35
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-01-17,2022-01-14,2022-01-24,-0.050404536129892534,50,0.2,0.22,40,38,"['002661.SZ', '600960.SH', '600939.SH', '000905.SZ', '002322.SZ', '600180.SH', '002590.SZ', '000700.SZ', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '603766.SH', '002712.SZ', '300680.SZ', '603166.SH', '603809.SH', '300428.SZ', '002283.SZ', '600207.SH', '002733.SZ', '300793.SZ', '300816.SZ', '603158.SH', '300825.SZ', '300822.SZ', '002664.SZ', '688138.SH', '603197.SH', '300360.SZ', '688020.SH', '300617.SZ', '300693.SZ', '300797.SZ', '002982.SZ', '688098.SH', '300673.SZ', '300542.SZ', '002331.SZ', '002688.SZ', '300302.SZ', '300541.SZ', '002912.SZ']",0.19612890922959578,0.21195652173913043,10.916666666666666,38
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-01-24,2022-01-21,2022-02-07,-0.028359836024188328,50,0.2,0.24,40,38,"['002331.SZ', '600180.SH', '002661.SZ', '600960.SH', '600939.SH', '000905.SZ', '002322.SZ', '002590.SZ', '000700.SZ', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '603766.SH', '002712.SZ', '300680.SZ', '603166.SH', '603809.SH', '300428.SZ', '002283.SZ', '600207.SH', '002733.SZ', '300793.SZ', '300816.SZ', '603158.SH', '300825.SZ', '300822.SZ', '002664.SZ', '688138.SH', '603197.SH', '300360.SZ', '688020.SH', '300617.SZ', '002761.SZ', '002542.SZ', '600512.SH', '601789.SH', '600284.SH', '600248.SH', '603359.SH', '601226.SH', '603959.SH', '000011.SZ']",0.21045727136431785,0.3200149925037481,42.0625,34
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-02-07,2022-01-28,2022-02-14,0.02845576367566205,50,0.2,0.36,40,31,"['002761.SZ', '601789.SH', '600512.SH', '600284.SH', '600248.SH', '600939.SH', '000011.SZ', '000905.SZ', '600180.SH', '002331.SZ', '002661.SZ', '600960.SH', '002322.SZ', '002590.SZ', '000700.SZ', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '603766.SH', '002712.SZ', '300680.SZ', '603166.SH', '603809.SH', '300428.SZ', '002283.SZ', '600207.SH', '002733.SZ', '300793.SZ', '300816.SZ', '603158.SH', '300825.SZ', '300822.SZ', '603458.SH', '002822.SZ', '600133.SH', '000065.SZ', '002060.SZ', '002061.SZ', '601886.SH', '600502.SH', '600491.SH', '600820.SH']",0.26409167092396907,0.3118765292678336,30.095238095238095,29
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-02-14,2022-02-11,2022-02-21,0.060283228176058384,50,0.2,0.52,40,21,"['002761.SZ', '002822.SZ', '600133.SH', '603458.SH', '601789.SH', '600512.SH', '000065.SZ', '600284.SH', '600248.SH', '601886.SH', '600502.SH', '600491.SH', '002061.SZ', '600939.SH', '000011.SZ', '600820.SH', '002322.SZ', '000905.SZ', '600180.SH', '002331.SZ', '002661.SZ', '600960.SH', '002590.SZ', '000700.SZ', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '603766.SH', '002712.SZ', '300680.SZ', '603166.SH', '603809.SH', '002542.SZ', '002431.SZ', '603359.SH', '000498.SZ', '600496.SH', '600173.SH', '000863.SZ', '600846.SH', '600603.SH', '600067.SH']",0.2617572463768116,0.28614130434782614,25.766666666666666,20
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-02-21,2022-02-18,2022-02-28,-0.05290646562261861,50,0.2,0.52,40,23,"['600133.SH', '603458.SH', '601789.SH', '600284.SH', '603359.SH', '000863.SZ', '000065.SZ', '600248.SH', '601886.SH', '000011.SZ', '000498.SZ', '600502.SH', '600491.SH', '600939.SH', '002061.SZ', '000905.SZ', '600180.SH', '002761.SZ', '002822.SZ', '600512.SH', '600820.SH', '002322.SZ', '002331.SZ', '002661.SZ', '600960.SH', '002590.SZ', '000700.SZ', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '603766.SH', '002712.SZ', '605178.SH', '002062.SZ', '601226.SH', '000736.SZ', '002208.SZ', '000036.SZ', '000006.SZ', '600565.SH', '000517.SZ', '000031.SZ']",0.22424100449775114,0.2523097826086957,25.482758620689655,21
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-02-28,2022-02-25,2022-03-07,0.0012097610156307948,50,0.2,0.2,40,40,"['600133.SH', '603458.SH', '601789.SH', '600284.SH', '603359.SH', '000863.SZ', '000065.SZ', '600248.SH', '601886.SH', '000011.SZ', '000498.SZ', '600502.SH', '600491.SH', '600939.SH', '002061.SZ', '000905.SZ', '600180.SH', '002822.SZ', '600512.SH', '600820.SH', '002322.SZ', '002331.SZ', '002661.SZ', '600960.SH', '002590.SZ', '000700.SZ', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '603766.SH', '002712.SZ', '605178.SH', '002717.SZ', '000838.SZ', '002060.SZ', '300355.SZ', '000056.SZ', '000833.SZ', '603668.SH', '601068.SH', '002286.SZ', '600246.SH']",0.27313664596273296,0.27270962732919257,5.5,40
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-03-07,2022-03-04,2022-03-14,-0.02775319298806921,50,0.2,0.54,40,22,"['603458.SH', '000863.SZ', '600133.SH', '000065.SZ', '601886.SH', '000498.SZ', '000833.SZ', '002286.SZ', '600512.SH', '002060.SZ', '600284.SH', '600248.SH', '600939.SH', '600502.SH', '600491.SH', '600820.SH', '000905.SZ', '600180.SH', '601789.SH', '603359.SH', '000011.SZ', '002061.SZ', '002822.SZ', '002322.SZ', '002331.SZ', '002661.SZ', '600960.SH', '002590.SZ', '000700.SZ', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600469.SH', '300391.SZ', '600327.SH', '600683.SH', '600173.SH', '000926.SZ', '600622.SH', '600067.SH', '002062.SZ', '002208.SZ', '600603.SH', '600846.SH', '600736.SH']",0.22063098885339938,0.23790170132325156,21.96551724137931,21
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-03-14,2022-03-11,2022-03-21,0.04184674157243776,50,0.2,0.38,40,30,"['000926.SZ', '600622.SH', '000863.SZ', '600603.SH', '600133.SH', '600736.SH', '002286.SZ', '000905.SZ', '000833.SZ', '000700.SZ', '603458.SH', '000065.SZ', '601886.SH', '000498.SZ', '600512.SH', '600284.SH', '600248.SH', '600939.SH', '600502.SH', '600491.SH', '600820.SH', '600180.SH', '601789.SH', '603359.SH', '000011.SZ', '002061.SZ', '002822.SZ', '002322.SZ', '002331.SZ', '002661.SZ', '600960.SH', '002590.SZ', '002355.SZ', '002510.SZ', '600686.SH', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '601512.SH', '600094.SH', '600648.SH', '600639.SH', '000090.SZ', '603167.SH', '600325.SH', '002986.SZ', '600376.SH', '300858.SZ']",0.202497062279671,0.1941833137485311,14.4,30
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-03-21,2022-03-18,2022-03-28,0.023569699644893975,50,0.2,0.2,40,35,"['002355.SZ', '600960.SH', '002590.SZ', '002510.SZ', '600686.SH', '000926.SZ', '600622.SH', '000863.SZ', '600603.SH', '600133.SH', '600736.SH', '002286.SZ', '000905.SZ', '000833.SZ', '000700.SZ', '603458.SH', '000065.SZ', '601886.SH', '000498.SZ', '600512.SH', '600284.SH', '600248.SH', '600939.SH', '600502.SH', '600491.SH', '600820.SH', '600180.SH', '601789.SH', '603359.SH', '000011.SZ', '002061.SZ', '002822.SZ', '002322.SZ', '002331.SZ', '002661.SZ', '601500.SH', '600525.SH', '000550.SZ', '600335.SH', '300068.SZ', '600683.SH', '002431.SZ', '000558.SZ', '000667.SZ', '000918.SZ', '002772.SZ', '600067.SH', '002310.SZ', '600658.SH', '002548.SZ']",0.13968626482213437,0.22480237154150196,36.625,34
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-03-28,2022-03-25,2022-04-06,0.0476092181806481,50,0.2,0.48,40,26,"['600683.SH', '002431.SZ', '000926.SZ', '600133.SH', '002772.SZ', '000863.SZ', '000667.SZ', '600658.SH', '600284.SH', '002286.SZ', '600622.SH', '601886.SH', '002310.SZ', '000905.SZ', '002355.SZ', '600960.SH', '002590.SZ', '002510.SZ', '600686.SH', '600603.SH', '600736.SH', '000833.SZ', '000700.SZ', '000065.SZ', '000498.SZ', '600512.SH', '600248.SH', '600939.SH', '600502.SH', '600491.SH', '600820.SH', '600180.SH', '601789.SH', '603359.SH', '000011.SZ', '002061.SZ', '002822.SZ', '002322.SZ', '002331.SZ', '002661.SZ', '600638.SH', '002314.SZ', '002062.SZ', '000036.SZ', '002941.SZ', '601588.SH', '603167.SH', '000560.SZ', '600094.SH', '600117.SH']",0.16939311594202897,0.21338315217391304,35.5,20
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-04-06,2022-04-01,2022-04-11,-0.01160960918878516,50,0.2,0.54,40,21,"['002062.SZ', '600512.SH', '002355.SZ', '002590.SZ', '600960.SH', '002510.SZ', '600683.SH', '600603.SH', '000926.SZ', '000700.SZ', '600658.SH', '002314.SZ', '600622.SH', '000036.SZ', '000560.SZ', '601588.SH', '600094.SH', '603167.SH', '002772.SZ', '002431.SZ', '600133.SH', '000863.SZ', '000667.SZ', '600284.SH', '002286.SZ', '601886.SH', '002310.SZ', '000905.SZ', '600686.SH', '600736.SH', '000833.SZ', '000498.SZ', '600248.SH', '600939.SH', '600502.SH', '600491.SH', '600820.SH', '600180.SH', '601789.SH', '603359.SH', '300892.SZ', '600361.SH', '603458.SH', '600774.SH', '002277.SZ', '601116.SH', '002406.SZ', '002251.SZ', '603031.SH', '002448.SZ']",0.21071082106005823,0.21841432225063934,22.03448275862069,21
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-04-11,2022-04-08,2022-04-18,-0.01396043055434581,50,0.2,0.52,40,21,"['603458.SH', '002277.SZ', '002062.SZ', '000498.SZ', '002251.SZ', '002406.SZ', '600284.SH', '002448.SZ', '600939.SH', '600683.SH', '000926.SZ', '600603.SH', '601588.SH', '600622.SH', '000560.SZ', '600094.SH', '603167.SH', '000905.SZ', '600180.SH', '600512.SH', '002355.SZ', '002590.SZ', '600960.SH', '002510.SZ', '000700.SZ', '600658.SH', '002314.SZ', '000036.SZ', '002772.SZ', '002431.SZ', '600133.SH', '000863.SZ', '000667.SZ', '002286.SZ', '601886.SH', '002310.SZ', '600686.SH', '600736.SH', '000833.SZ', '600248.SH', '002469.SZ', '603109.SH', '603018.SH', '601366.SH', '002697.SZ', '002328.SZ', '002344.SZ', '600694.SH', '600178.SH', '600081.SH']",0.23124786032180764,0.25042793563848004,25.6,20
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-04-18,2022-04-15,2022-04-25,-0.12597833009815707,50,0.2,0.48,40,24,"['601366.SH', '600694.SH', '002062.SZ', '603458.SH', '000926.SZ', '600683.SH', '002448.SZ', '600178.SH', '000700.SZ', '000560.SZ', '601588.SH', '600939.SH', '600094.SH', '603167.SH', '000905.SZ', '600180.SH', '002277.SZ', '000498.SZ', '002251.SZ', '002406.SZ', '600284.SH', '600603.SH', '600622.SH', '600512.SH', '002355.SZ', '002590.SZ', '600960.SH', '002510.SZ', '600658.SH', '002314.SZ', '000036.SZ', '002772.SZ', '002431.SZ', '600133.SH', '000863.SZ', '000667.SZ', '002286.SZ', '601886.SH', '002310.SZ', '600686.SH', '600774.SH', '600361.SH', '002553.SZ', '600981.SH', '002419.SZ', '600710.SH', '600173.SH', '603708.SH', '600846.SH', '000501.SZ']",0.2360761136818314,0.24528489180067503,18.192307692307693,24
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-04-25,2022-04-22,2022-05-05,0.057283617080687854,50,0.2,0.48,40,26,"['603458.SH', '002062.SZ', '600284.SH', '600774.SH', '002553.SZ', '600694.SH', '002419.SZ', '600710.SH', '600683.SH', '600846.SH', '600658.SH', '600603.SH', '600094.SH', '603167.SH', '601366.SH', '000926.SZ', '002448.SZ', '600178.SH', '000700.SZ', '000560.SZ', '601588.SH', '600939.SH', '000905.SZ', '600180.SH', '002277.SZ', '000498.SZ', '002251.SZ', '002406.SZ', '600622.SH', '600512.SH', '002355.SZ', '002590.SZ', '600960.SH', '002510.SZ', '002314.SZ', '000036.SZ', '002772.SZ', '002431.SZ', '600133.SH', '000863.SZ', '002469.SZ', '300622.SZ', '603018.SH', '002818.SZ', '603109.SH', '605136.SH', '300695.SZ', '300858.SZ', '600170.SH', '300847.SZ']",0.24513134057971012,0.2420108695652174,13.791666666666666,26
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-05-05,2022-04-29,2022-05-09,-0.003440450659453549,50,0.2,0.28,40,36,"['600170.SH', '000863.SZ', '600094.SH', '000905.SZ', '603458.SH', '002062.SZ', '600284.SH', '600774.SH', '002553.SZ', '600694.SH', '002419.SZ', '600710.SH', '600683.SH', '600846.SH', '600658.SH', '600603.SH', '603167.SH', '601366.SH', '000926.SZ', '002448.SZ', '600178.SH', '000700.SZ', '000560.SZ', '601588.SH', '600939.SH', '600180.SH', '002277.SZ', '000498.SZ', '002251.SZ', '002406.SZ', '600622.SH', '600512.SH', '002355.SZ', '002590.SZ', '600960.SH', '002510.SZ', '002314.SZ', '000036.SZ', '002772.SZ', '002431.SZ', '600248.SH', '600970.SH', '600981.SH', '002416.SZ', '000785.SZ', '601611.SH', '600729.SH', '600609.SH', '601028.SH', '002996.SZ']",0.26315023291925466,0.26388417119565216,10.142857142857142,36
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-05-09,2022-05-06,2022-05-16,0.04804775216829194,50,0.2,0.42,40,27,"['600248.SH', '600939.SH', '600970.SH', '600981.SH', '600710.SH', '601611.SH', '600170.SH', '002416.SZ', '600609.SH', '002996.SZ', '600729.SH', '601028.SH', '000905.SZ', '000863.SZ', '600094.SH', '603458.SH', '002062.SZ', '600284.SH', '600774.SH', '002553.SZ', '600694.SH', '002419.SZ', '600683.SH', '600846.SH', '600658.SH', '600603.SH', '603167.SH', '601366.SH', '000926.SZ', '002448.SZ', '600178.SH', '000700.SZ', '000560.SZ', '601588.SH', '600180.SH', '002277.SZ', '000498.SZ', '002251.SZ', '002406.SZ', '600622.SH', '600133.SH', '603081.SH', '002469.SZ', '603109.SH', '600841.SH', '601886.SH', '603018.SH', '601789.SH', '600477.SH', '000065.SZ']",0.2781904661592447,0.29676144332525817,20.82608695652174,27
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-05-16,2022-05-13,2022-05-23,0.020902341012078173,50,0.2,0.48,40,25,"['600133.SH', '601886.SH', '601789.SH', '600477.SH', '000065.SZ', '603109.SH', '000498.SZ', '600939.SH', '600841.SH', '600981.SH', '601611.SH', '600170.SH', '600094.SH', '600622.SH', '000905.SZ', '600248.SH', '600970.SH', '600710.SH', '002416.SZ', '600609.SH', '002996.SZ', '600729.SH', '601028.SH', '000863.SZ', '603458.SH', '002062.SZ', '600284.SH', '600774.SH', '002553.SZ', '600694.SH', '002419.SZ', '600683.SH', '600846.SH', '600658.SH', '600603.SH', '603167.SH', '601366.SH', '000926.SZ', '002448.SZ', '600178.SH', '002822.SZ', '601226.SH', '300892.SZ', '002307.SZ', '002941.SZ', '603979.SH', '600821.SH', '600058.SH', '300880.SZ', '000816.SZ']",0.273903693314633,0.2784790400498676,17.4,25
tc20_buf2,"max_turnover=20%, buffer=2x",0.2,2.0,2022-05-23,2022-05-20,2022-05-30,0.008057003866440931,50,0.2,0.36,40,31,"['600981.SH', '600710.SH', '600821.SH', '601226.SH', '600058.SH', '600477.SH', '600939.SH', '002996.SZ', '601611.SH', '600133.SH', '601886.SH', '601789.SH', '000065.SZ', '603109.SH', '000498.SZ', '600841.SH', '600170.SH', '600094.SH', '600622.SH', '000905.SZ', '600248.SH', '600970.SH', '002416.SZ', '600609.SH', '600729.SH', '601028.SH', '000863.SZ', '603458.SH', '002062.SZ', '600284.SH', '600774.SH', '002553.SZ', '600694.SH', '002419.SZ', '600683.SH', '600846.SH', '600658.SH', '600603.SH', '603167.SH', '601366.SH', '600361.SH', '603031.SH', '002140.SZ', '300863.SZ', '603123.SH', '603959.SH', '002135.SZ', '605222.SH', '000829.SZ', '002892.SZ']",0.25731254881541266,0.2605441291330383,17.15,30
