scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l10_s10_b2_x500_y50_baseline,300000000,0.2,2024,52,0.0654257499015618,0.08466124391841927,0.9409361361087112,4.189498880219608
p_l10_s10_b2_x500_y50_baseline,300000000,0.2,2025,51,0.32813510368422394,0.07457700982535789,0.9758951512926758,1.9274074746593375
p_l10_s10_b2_x500_y50_baseline,500000000,0.05,2023,50,0.029584913259170786,0.038575847271322086,0.5717867230658555,28.177955741385865
p_l10_s10_b2_x500_y50_baseline,500000000,0.05,2024,52,0.06746118876345375,0.0387519046430439,0.5522176201797178,30.246632351137322
p_l10_s10_b2_x500_y50_baseline,500000000,0.05,2025,51,0.24608762786649296,0.04804724973008399,0.7040433787463363,20.42901142860499
p_l10_s10_b2_x500_y50_baseline,500000000,0.1,2023,50,0.046265523945393516,0.06249144495906751,0.7644586080207239,16.39492320889409
p_l10_s10_b2_x500_y50_baseline,500000000,0.1,2024,52,0.10280255567745078,0.06408996257008844,0.7507647919033873,17.788545153589943
p_l10_s10_b2_x500_y50_baseline,500000000,0.1,2025,51,0.30149453217736943,0.06873874044282413,0.8707351033172646,9.298199365030971
p_l10_s10_b2_x500_y50_baseline,500000000,0.2,2023,50,0.07560712337048603,0.0868115326914171,0.912927410813628,6.145539947239382
p_l10_s10_b2_x500_y50_baseline,500000000,0.2,2024,52,0.0748651666533049,0.08779484471419931,0.8900439031384288,7.9854575801109355
p_l10_s10_b2_x500_y50_baseline,500000000,0.2,2025,51,0.31743161894815297,0.08285079517194101,0.9585378734097298,3.124797493358882
p_l10_s10_b3_x500_y50_baseline,100000000,0.05,2023,50,0.17655637167319438,0.05823090130138261,0.9442849763200998,3.8033837797823065
p_l10_s10_b3_x500_y50_baseline,100000000,0.05,2024,52,0.018619597100254737,0.05983982433176134,0.9147648570255348,6.023752084909715
p_l10_s10_b3_x500_y50_baseline,100000000,0.05,2025,51,0.44772393130935395,0.05694212514444973,0.9707313283081507,2.3431095971807743
p_l10_s10_b3_x500_y50_baseline,100000000,0.1,2023,50,0.1867580956131334,0.06327525398917075,0.9867350345110253,0.864043367957743
p_l10_s10_b3_x500_y50_baseline,100000000,0.1,2024,52,0.00724353183512938,0.06473936349173087,0.9540139185954163,3.1520236938036668
p_l10_s10_b3_x500_y50_baseline,100000000,0.1,2025,51,0.44940966351118905,0.05786622938115388,0.9789992377899924,1.7747067424184166
p_l10_s10_b3_x500_y50_baseline,100000000,0.2,2023,50,0.18983903220358078,0.06376224323652617,0.9899123389422279,0.6567483522900514
p_l10_s10_b3_x500_y50_baseline,100000000,0.2,2024,52,0.0062778506081571095,0.06563702444034365,0.9605876498627792,2.669185785293665
p_l10_s10_b3_x500_y50_baseline,100000000,0.2,2025,51,0.4494313519536248,0.057935638284191744,0.9796698794558665,1.7315350515421584
p_l10_s10_b3_x500_y50_baseline,300000000,0.05,2023,50,0.11307020483310559,0.04735510950064122,0.7130642653696129,19.168099658215986
p_l10_s10_b3_x500_y50_baseline,300000000,0.05,2024,52,0.054543011509181394,0.049506650044172644,0.6979131116406803,21.25939121552908
p_l10_s10_b3_x500_y50_baseline,300000000,0.05,2025,51,0.36522514382138915,0.05616195880502194,0.8358659430302414,11.8305095404543
p_l10_s10_b3_x500_y50_baseline,300000000,0.1,2023,50,0.14449878660641846,0.0674340317360616,0.8788814424829542,8.2980648896407
p_l10_s10_b3_x500_y50_baseline,300000000,0.1,2024,52,0.023689051725887644,0.06994695622396241,0.857415455312579,10.257744852773595
p_l10_s10_b3_x500_y50_baseline,300000000,0.1,2025,51,0.41799335974229646,0.06961636152487394,0.9454887918305221,4.13360549732103
p_l10_s10_b3_x500_y50_baseline,300000000,0.2,2023,50,0.15738317970729598,0.08154304192628062,0.9710489989708898,1.9468432050934081
p_l10_s10_b3_x500_y50_baseline,300000000,0.2,2024,52,-0.00829330919544835,0.08355444490588636,0.9385667909445506,4.266352110225776
p_l10_s10_b3_x500_y50_baseline,300000000,0.2,2025,51,0.42513774990829,0.07446103234978879,0.9769678369448316,1.9193025087391786
p_l10_s10_b3_x500_y50_baseline,500000000,0.05,2023,50,0.09971322237288471,0.037646264298886886,0.567938802903799,27.885521633228038
