scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.2,2021,52,0.36792891974620723,0.07923115046826848,0.9450921533333715,2.9624505908500525
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.2,2022,50,0.17196262256926276,0.08003972257917281,0.9682618526247779,1.6223811414031801
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.2,2023,50,0.0014355721048140424,0.0820901746032906,0.9698625461776015,1.5261727231252298
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.2,2024,52,0.017386731055129667,0.0790897717803484,0.9260187180155715,3.9603627208483614
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.2,2025,51,0.5531232424302939,0.07147884636461124,0.8976890997790873,5.46880726058247
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.05,2020,46,0.16356687877831777,0.04998315731927968,0.6833246386101268,16.38145614931462
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.05,2021,52,0.24486613282721303,0.05286896124485563,0.6639863491168595,19.286131768716146
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.05,2022,50,0.14547760192017734,0.05114579342967993,0.6232382942840421,21.064702357083114
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.05,2023,50,0.0008653424598619175,0.047394778070220765,0.5658782734544574,24.940234483163522
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.05,2024,52,0.039795120290948116,0.05315645614714752,0.6279602650136634,21.984368753138895
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.05,2025,51,0.4662771001750392,0.05768047476854614,0.7007026282411234,17.603526670882076
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.1,2020,46,0.20334537833308453,0.06309263096097978,0.8242142731207652,8.857096942820835
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.1,2021,52,0.32487430681670615,0.0676475568501092,0.8016646830972068,11.125410093744494
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.1,2022,50,0.16970034704584092,0.0692078957213409,0.8018019474521736,10.663138000478577
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.1,2023,50,-0.009049560720656213,0.06582863720642093,0.7486861106270136,13.710001995159555
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.1,2024,52,0.01913466996186508,0.06899218508957075,0.7792602004419945,12.664783452662665
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.1,2025,51,0.5194366892495217,0.07042722084949399,0.8256573032282004,9.775890930052153
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.2,2020,46,0.2001193231064471,0.07269100668586652,0.9230093150080699,3.715312933825203
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.2,2021,52,0.34778855178299417,0.08038874569136267,0.8978780806425566,5.618800219375037
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.2,2022,50,0.16686219908249744,0.0828982248773168,0.9225292567331641,4.0204423964199405
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.2,2023,50,-0.005801573458397824,0.08329301949768661,0.9068879477227232,4.8161432697344635
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.2,2024,52,0.010134245579869638,0.08183570342484399,0.8858384898275998,6.289195454521051
p_l10_s10_b2_e1_n80_tc50_buf4,500000000,0.2,2025,51,0.5409321317403766,0.07675834982580827,0.8846862003290021,6.215727576512195
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.05,2020,46,0.220776137721856,0.05759479291961241,0.9582890505456748,1.9686833878872898
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.05,2021,52,0.3706955301467487,0.06474766180752523,0.9428291731065923,3.0600549145957174
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.05,2022,50,0.18688889212948046,0.06444624231745365,0.9642134838628627,1.8218194469411935
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.05,2023,50,0.03919285925011495,0.06588843726918975,0.9647293050519893,1.7984323794390973
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.05,2024,52,0.06841004289030073,0.06434913663565069,0.9171917449100808,4.499295613882518
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.05,2025,51,0.6069466911924772,0.060335884883992656,0.9013001928273224,5.257364892909871
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.1,2020,46,0.21717696708411838,0.05867754158386807,0.9747696296746592,1.1910754633461424
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.1,2021,52,0.3717719893561071,0.06762890163118568,0.9777720367283932,1.1670936267513683
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.1,2022,50,0.18273838026277067,0.06608765364614637,0.9842421137712151,0.7979300236504395
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.1,2023,50,0.04161403060688329,0.06781412181332881,0.9904811162503683,0.4789638758393404
p_l10_s10_b3_e1_n100_tc50_buf4,100000000,0.1,2024,52,0.06773187719830176,0.0660772010592872,0.9378930894892809,3.3107335941335756
