scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s3_b2_e1_n100_tc50_buf4,500000000,0.05,2025,51,0.7299911026120549,0.06029960964464322,0.755442390181693,13.969770244113715
p_l20_s3_b2_e1_n100_tc50_buf4,500000000,0.1,2023,50,0.07866236240169422,0.07019919993520157,0.8177297211907184,9.807395950591644
p_l20_s3_b2_e1_n100_tc50_buf4,500000000,0.1,2024,52,0.024296211116787036,0.07084726139756344,0.8310289063873799,9.628724672221072
p_l20_s3_b2_e1_n100_tc50_buf4,500000000,0.1,2025,51,0.78853449840467,0.07260302473695252,0.881190365004429,6.445867481683234
p_l20_s3_b2_e1_n100_tc50_buf4,500000000,0.2,2023,50,0.09616788314572466,0.08419167118998962,0.942197437972099,2.9894358212780423
p_l20_s3_b2_e1_n100_tc50_buf4,500000000,0.2,2024,52,0.015324099139235603,0.08159020863198771,0.919848951405015,4.447904950472033
p_l20_s3_b2_e1_n100_tc50_buf4,500000000,0.2,2025,51,0.780370915875356,0.07781963473815258,0.9299885494934749,3.703037487557561
p_l20_s3_b2_e1_n120_tc50_buf4,100000000,0.05,2023,50,0.12338159405484683,0.06554404991588407,0.976692443451821,1.1873974094619717
p_l20_s3_b2_e1_n120_tc50_buf4,100000000,0.05,2024,52,0.02942496488511681,0.06374501937209519,0.928326063051855,3.949180544603576
p_l20_s3_b2_e1_n120_tc50_buf4,100000000,0.05,2025,51,0.6824597489875139,0.06034812771299562,0.9172922245941376,4.3879718853411225
p_l20_s3_b2_e1_n120_tc50_buf4,100000000,0.1,2023,50,0.12976036135837754,0.06655132122357156,0.9912659345747042,0.44084431144867176
p_l20_s3_b2_e1_n120_tc50_buf4,100000000,0.1,2024,52,0.025612997314303554,0.06512071950208527,0.9433339127348341,3.1110968157916163
p_l20_s3_b2_e1_n120_tc50_buf4,100000000,0.1,2025,51,0.682267920472398,0.0604316193718474,0.918095547944026,4.343412827117271
p_l20_s3_b2_e1_n120_tc50_buf4,100000000,0.2,2023,50,0.12996054798936196,0.06659605974142471,0.9918150688116144,0.4130567373255044
p_l20_s3_b2_e1_n120_tc50_buf4,100000000,0.2,2024,52,0.02515387463565988,0.06538764026909417,0.9459836137471324,2.966755200762273
p_l20_s3_b2_e1_n120_tc50_buf4,100000000,0.2,2025,51,0.6822077885201863,0.06042590492098975,0.917974271747579,4.350058881104046
p_l20_s3_b2_e1_n120_tc50_buf4,300000000,0.05,2023,50,0.08039641449020452,0.06209369669773757,0.8160845524191994,9.856118570541934
p_l20_s3_b2_e1_n120_tc50_buf4,300000000,0.05,2024,52,0.030027719116933138,0.06302255077116581,0.8196065844754299,10.395135646219863
p_l20_s3_b2_e1_n120_tc50_buf4,300000000,0.05,2025,51,0.6992163585318845,0.06485541095861182,0.8690577663865063,7.160621125138026
p_l20_s3_b2_e1_n120_tc50_buf4,300000000,0.1,2023,50,0.10234894548726947,0.07369174451696663,0.9420726676054622,2.99438056103817
p_l20_s3_b2_e1_n120_tc50_buf4,300000000,0.1,2024,52,0.02331028266531532,0.07138908064742121,0.9048325709673816,5.307825907947829
p_l20_s3_b2_e1_n120_tc50_buf4,300000000,0.1,2025,51,0.6693608644445652,0.06829982587691462,0.9120901026481892,4.6794451539278805
p_l20_s3_b2_e1_n120_tc50_buf4,300000000,0.2,2023,50,0.1145484453060095,0.0782132085258721,0.987035899622138,0.6564969726440136
p_l20_s3_b2_e1_n120_tc50_buf4,300000000,0.2,2024,52,0.016102115168970865,0.07514036392110547,0.9371955870540638,3.4478239080639286
p_l20_s3_b2_e1_n120_tc50_buf4,300000000,0.2,2025,51,0.6682793099920599,0.06888950370667372,0.9182041341479805,4.337714681661298
p_l20_s3_b2_e1_n120_tc50_buf4,500000000,0.05,2023,50,0.05199826569827737,0.055163408058110174,0.68610031013604,17.386712143571696
p_l20_s3_b2_e1_n120_tc50_buf4,500000000,0.05,2024,52,0.008032828388300217,0.05843747248558171,0.719688149753228,16.466361373892994
p_l20_s3_b2_e1_n120_tc50_buf4,500000000,0.05,2025,51,0.6483744313922186,0.06233063125296852,0.7881287608789121,12.03402847530575
p_l20_s3_b2_e1_n120_tc50_buf4,500000000,0.1,2023,50,0.08177481775554418,0.07163036976309428,0.8556370265682505,7.659092005180626
p_l20_s3_b2_e1_n120_tc50_buf4,500000000,0.1,2024,52,0.022258904162217208,0.07130564240776013,0.8483285865173932,8.663866463369384
p_l20_s3_b2_e1_n120_tc50_buf4,500000000,0.1,2025,51,0.6829328211397894,0.07169190229619968,0.8876635874438605,6.079362326031522
p_l20_s3_b2_e1_n120_tc50_buf4,500000000,0.2,2023,50,0.09759885887917119,0.08324885144982647,0.9608536700772484,2.0089402753340164
p_l20_s3_b2_e1_n120_tc50_buf4,500000000,0.2,2024,52,0.013959113538869916,0.07970720755722771,0.9175914745547497,4.565081806509837
p_l20_s3_b2_e1_n120_tc50_buf4,500000000,0.2,2025,51,0.6591655692953828,0.07432834235177666,0.9152092536054406,4.503884509814152
p_l20_s3_b3_e1_n120_tc50_buf4,100000000,0.05,2023,50,0.10088730712462923,0.0655979022325869,0.9769265270600743,1.1745404581236656
p_l20_s3_b3_e1_n120_tc50_buf4,100000000,0.05,2024,52,0.0662725708301013,0.06367040856692259,0.9291329337133519,3.879069263797344
p_l20_s3_b3_e1_n120_tc50_buf4,100000000,0.05,2025,51,0.7334182611278568,0.05950664322059876,0.8975198752060622,5.479966035822625
p_l20_s3_b3_e1_n120_tc50_buf4,100000000,0.1,2023,50,0.1044311273058236,0.0666371612129456,0.9916852763095848,0.4199017197321986
p_l20_s3_b3_e1_n120_tc50_buf4,100000000,0.1,2024,52,0.0668358715395807,0.06510201716174298,0.9441442882907751,3.047505279645696
p_l20_s3_b3_e1_n120_tc50_buf4,100000000,0.1,2025,51,0.6991344932085635,0.059517349660826877,0.8977328956258541,5.461853997124619
p_l20_s3_b3_e1_n120_tc50_buf4,100000000,0.2,2023,50,0.10428153203866564,0.06667295615983125,0.9922062131587933,0.39339493599607245
p_l20_s3_b3_e1_n120_tc50_buf4,100000000,0.2,2024,52,0.06646296458073087,0.06536313551171943,0.9469614723078982,2.8940561911870137
p_l20_s3_b3_e1_n120_tc50_buf4,100000000,0.2,2025,51,0.684682113019504,0.05949861542142258,0.8974368702060332,5.477401746931855
p_l20_s3_b3_e1_n120_tc50_buf4,300000000,0.05,2023,50,0.05289799165344333,0.06236550094682614,0.8164448381469973,9.847172778607636
p_l20_s3_b3_e1_n120_tc50_buf4,300000000,0.05,2024,52,0.07419366829836216,0.06321973250488074,0.81912629609445,10.395368711072114
